game_pk,date,venue_name,temp_f,wind_mph,wind_deg,wind_out,is_dome
491297,2017-06-30,Chase Field,,0.0,,False,True
491272,2017-06-28,Fenway Park,71.5,4.6,281.0,True,False
491304,2017-06-30,Angel Stadium of Anaheim,,,,False,False
491271,2017-06-28,Great American Ball Park,78.3,8.1,182.0,True,False
491309,2017-07-01,Rogers Centre,,0.0,,False,True
491265,2017-06-28,Petco Park,65.0,7.1,215.0,False,False
491274,2017-06-28,Guaranteed Rate Field,79.0,20.7,190.0,False,False
491292,2017-06-29,Progressive Field,80.3,11.3,232.0,True,False
491282,2017-06-29,Nationals Park,87.6,11.0,193.0,False,False
491291,2017-06-29,PNC Park,79.0,9.9,211.0,False,False
491283,2017-06-29,Comerica Park,82.0,13.7,238.0,False,False
491286,2017-06-29,Fenway Park,72.1,13.6,210.0,False,False
491285,2017-06-29,Great American Ball Park,81.5,8.4,202.0,True,False
491288,2017-06-29,Guaranteed Rate Field,74.9,9.7,251.0,False,False
491280,2017-06-29,Petco Park,65.2,7.3,214.0,False,False
491314,2017-07-01,Miller Park,,,,False,False
491303,2017-06-30,PNC Park,75.7,6.9,234.0,False,False
491316,2017-07-01,Minute Maid Park,,0.0,,False,True
491319,2017-07-01,Angel Stadium of Anaheim,,,,False,False
491312,2017-07-01,Chase Field,,0.0,,False,True
491305,2017-06-30,Oriole Park at Camden Yards,88.6,10.1,202.0,True,False
491324,2017-07-02,Rogers Centre,,0.0,,False,True
491295,2017-06-30,Great American Ball Park,77.5,0.8,56.0,False,False
491302,2017-06-30,Citi Field,75.0,15.7,185.0,False,False
491306,2017-06-30,Guaranteed Rate Field,75.4,6.5,158.0,True,False
491300,2017-06-30,Kauffman Stadium,77.4,7.4,325.0,True,False
491307,2017-06-30,Busch Stadium,80.7,6.7,266.0,False,False
491293,2017-06-30,Oakland Coliseum,60.0,10.9,211.0,False,False
491331,2017-07-02,Minute Maid Park,,0.0,,False,True
491329,2017-07-02,Miller Park,,,,False,False
491298,2017-06-30,Petco Park,66.3,6.4,252.0,True,False
491334,2017-07-02,Angel Stadium of Anaheim,,,,False,False
490519,2017-07-01,Comerica Park,77.4,9.3,260.0,False,False
491327,2017-07-02,Chase Field,,0.0,,False,True
491321,2017-07-01,Guaranteed Rate Field,76.2,12.1,275.0,False,False
491315,2017-07-01,Kauffman Stadium,82.8,1.8,330.0,True,False
491338,2017-07-03,Miller Park,,,,False,False
491311,2017-07-01,Comerica Park,77.4,9.3,260.0,False,False
490452,2017-07-01,Kauffman Stadium,82.8,1.8,330.0,True,False
491318,2017-07-01,PNC Park,79.2,8.8,254.0,False,False
491320,2017-07-01,Oriole Park at Camden Yards,83.7,6.1,172.0,False,False
491310,2017-07-01,Great American Ball Park,78.0,5.8,257.0,True,False
491308,2017-07-01,Oakland Coliseum,60.3,8.2,209.0,False,False
491317,2017-07-01,Citi Field,73.4,11.2,181.0,False,False
491322,2017-07-01,Busch Stadium,82.4,6.3,333.0,True,False
491342,2017-07-03,Safeco Field,,,,False,False
491313,2017-07-01,Petco Park,64.7,8.4,214.0,False,False
491335,2017-07-02,Oriole Park at Camden Yards,82.6,9.5,105.0,False,False
491333,2017-07-02,PNC Park,80.9,6.2,249.0,False,False
491326,2017-07-02,Comerica Park,80.2,10.9,235.0,False,False
491325,2017-07-02,Great American Ball Park,82.4,5.1,285.0,False,False
491336,2017-07-02,Guaranteed Rate Field,79.2,3.6,274.0,False,False
491332,2017-07-02,Citi Field,77.3,6.8,171.0,False,False
491330,2017-07-02,Kauffman Stadium,82.9,2.7,125.0,False,False
491349,2017-07-04,Miller Park,,,,False,False
491354,2017-07-04,Safeco Field,,,,False,False
491323,2017-07-02,Oakland Coliseum,59.4,8.8,254.0,True,False
491328,2017-07-02,Petco Park,67.2,5.6,241.0,True,False
491337,2017-07-02,Busch Stadium,86.0,3.0,77.0,False,False
491346,2017-07-03,Citizens Bank Park,84.4,5.5,305.0,False,False
491345,2017-07-03,Nationals Park,89.8,1.8,97.0,False,False
491347,2017-07-03,Yankee Stadium,80.7,2.5,225.0,False,False
491339,2017-07-03,Globe Life Park in Arlington,91.2,5.2,175.0,False,False
491344,2017-07-03,Busch Stadium,84.2,6.5,158.0,False,False
491341,2017-07-03,Coors Field,82.8,4.9,231.0,False,False
491343,2017-07-03,Target Field,77.7,3.6,112.0,False,False
491340,2017-07-03,Oakland Coliseum,60.6,9.0,283.0,True,False
491364,2017-07-05,Miller Park,,,,False,False
491357,2017-07-04,Nationals Park,82.0,5.4,120.0,False,False
491362,2017-07-04,Yankee Stadium,82.3,3.5,45.0,True,False
491356,2017-07-04,Busch Stadium,84.5,5.4,95.0,False,False
491360,2017-07-04,Comerica Park,75.4,6.5,88.0,False,False
491355,2017-07-04,Target Field,75.5,2.7,132.0,False,False
491361,2017-07-04,Wrigley Field,71.2,8.4,8.0,False,False
491369,2017-07-05,Safeco Field,,,,False,False
491359,2017-07-04,Progressive Field,70.6,11.9,34.0,False,False
491358,2017-07-04,Citizens Bank Park,80.6,0.3,45.0,False,False
491351,2017-07-04,Oakland Coliseum,61.2,7.6,272.0,True,False
491353,2017-07-04,SunTrust Park,83.8,6.2,221.0,False,False
491350,2017-07-04,Globe Life Park in Arlington,80.2,4.3,118.0,False,False
491352,2017-07-04,Coors Field,84.3,11.2,16.0,False,False
491383,2017-07-06,Rogers Centre,,0.0,,False,True
491377,2017-07-05,Yankee Stadium,75.2,11.0,142.0,False,False
491381,2017-07-06,Tropicana Field,,0.0,,False,True
491348,2017-07-04,Dodger Stadium,76.0,5.1,241.0,False,False
491376,2017-07-05,Wrigley Field,75.8,6.2,109.0,False,False
491385,2017-07-06,Safeco Field,,,,False,False
491366,2017-07-05,Oakland Coliseum,63.1,5.7,239.0,True,False
491374,2017-07-05,Progressive Field,73.3,5.7,18.0,False,False
491375,2017-07-05,Comerica Park,79.5,2.3,169.0,False,False
491373,2017-07-05,Citizens Bank Park,81.3,9.5,120.0,False,False
491395,2017-07-07,Rogers Centre,,0.0,,False,True
491368,2017-07-05,SunTrust Park,86.4,4.4,221.0,False,False
491391,2017-07-07,Tropicana Field,,0.0,,False,True
491365,2017-07-05,Globe Life Park in Arlington,82.8,3.5,117.0,False,False
491370,2017-07-05,Target Field,83.0,2.2,66.0,False,False
491371,2017-07-05,Busch Stadium,77.5,1.3,315.0,True,False
491367,2017-07-05,Coors Field,91.0,6.2,322.0,True,False
491393,2017-07-07,Chase Field,,0.0,,False,True
491363,2017-07-05,Dodger Stadium,79.2,6.2,218.0,False,False
491401,2017-07-07,Safeco Field,,,,False,False
491398,2017-07-07,AT&T Park,,,,False,False
491388,2017-07-06,Comerica Park,79.9,8.1,196.0,False,False
491410,2017-07-08,Rogers Centre,,0.0,,False,True
491386,2017-07-06,Citizens Bank Park,72.9,6.3,82.0,False,False
491384,2017-07-06,Busch Stadium,83.8,4.2,295.0,True,False
490741,2017-07-06,Wrigley Field,85.0,9.6,248.0,False,False
491382,2017-07-06,Coors Field,85.4,7.2,187.0,False,False
491406,2017-07-08,Tropicana Field,,0.0,,False,True
491379,2017-07-06,Nationals Park,76.3,7.4,74.0,False,False
491380,2017-07-06,Target Field,83.8,6.8,308.0,False,False
491387,2017-07-06,Progressive Field,75.5,5.9,323.0,False,False
491378,2017-07-06,Dodger Stadium,77.4,8.1,242.0,False,False
491402,2017-07-07,Wrigley Field,73.6,10.3,355.0,True,False
491413,2017-07-08,AT&T Park,,,,False,False
491408,2017-07-08,Chase Field,,0.0,,False,True
491416,2017-07-08,Safeco Field,,,,False,False
491399,2017-07-07,Yankee Stadium,77.5,2.0,117.0,False,False
491425,2017-07-09,Rogers Centre,,0.0,,False,True
491397,2017-07-07,Globe Life Park in Arlington,86.6,4.9,180.0,False,False
491421,2017-07-09,Tropicana Field,,0.0,,False,True
491394,2017-07-07,Progressive Field,72.7,12.0,252.0,True,False
491389,2017-07-07,Nationals Park,85.2,3.8,267.0,True,False
491403,2017-07-07,Citizens Bank Park,82.3,7.3,239.0,False,False
491390,2017-07-07,Target Field,73.8,7.8,13.0,True,False
491400,2017-07-07,Busch Stadium,86.6,7.0,320.0,True,False
491392,2017-07-07,Coors Field,79.7,2.2,90.0,False,False
491428,2017-07-09,AT&T Park,,,,False,False
491423,2017-07-09,Chase Field,,0.0,,False,True
491414,2017-07-08,Yankee Stadium,79.8,8.7,283.0,False,False
491431,2017-07-09,Safeco Field,,,,False,False
491396,2017-07-07,Dodger Stadium,84.3,6.1,234.0,False,False
491405,2017-07-08,Target Field,79.0,5.5,282.0,False,False
491404,2017-07-08,Nationals Park,82.0,7.7,322.0,False,False
491411,2017-07-08,Dodger Stadium,84.4,5.0,193.0,False,False
491418,2017-07-08,Citizens Bank Park,81.6,7.6,275.0,False,False
491415,2017-07-08,Busch Stadium,81.3,7.0,312.0,True,False
491439,2017-07-14,Marlins Park,,0.0,,False,True
491409,2017-07-08,Progressive Field,70.2,7.3,333.0,False,False
491417,2017-07-08,Wrigley Field,71.4,4.4,131.0,False,False
491440,2017-07-14,Minute Maid Park,,0.0,,False,True
491412,2017-07-08,Globe Life Park in Arlington,79.7,4.6,47.0,False,False
491442,2017-07-14,Miller Park,,,,False,False
491429,2017-07-09,Yankee Stadium,74.0,12.2,186.0,False,False
491407,2017-07-08,Coors Field,83.8,4.7,90.0,False,False
491446,2017-07-14,Angel Stadium of Anaheim,,,,False,False
491433,2017-07-09,Citizens Bank Park,79.8,6.5,266.0,False,False
491419,2017-07-09,Nationals Park,83.0,2.0,63.0,False,False
491432,2017-07-09,Wrigley Field,79.0,8.6,160.0,False,False
491420,2017-07-09,Target Field,82.4,4.4,45.0,True,False
491430,2017-07-09,Busch Stadium,85.6,4.0,232.0,False,False
491427,2017-07-09,Globe Life Park in Arlington,81.2,11.7,185.0,False,False
491422,2017-07-09,Coors Field,88.4,10.6,355.0,True,False
491455,2017-07-15,Minute Maid Park,,0.0,,False,True
491426,2017-07-09,Dodger Stadium,83.9,7.6,161.0,False,False
491436,2017-07-14,Oriole Park at Camden Yards,79.1,7.4,284.0,False,False
491454,2017-07-15,Marlins Park,,0.0,,False,True
491457,2017-07-15,Miller Park,,,,False,False
491424,2017-07-09,Progressive Field,73.3,7.6,313.0,False,False
491441,2017-07-14,Fenway Park,66.2,4.4,114.0,False,False
491444,2017-07-14,Guaranteed Rate Field,69.8,9.6,22.0,False,False
491461,2017-07-15,Angel Stadium of Anaheim,,,,False,False
491449,2017-07-14,Great American Ball Park,82.5,7.4,273.0,False,False
491438,2017-07-14,Citi Field,72.4,6.9,123.0,False,False
491445,2017-07-14,PNC Park,78.8,6.1,246.0,False,False
491448,2017-07-14,Comerica Park,76.6,8.6,321.0,True,False
491435,2017-07-14,SunTrust Park,82.0,3.3,242.0,False,False
491469,2017-07-16,Marlins Park,,0.0,,False,True
491437,2017-07-14,Oakland Coliseum,62.2,5.8,254.0,True,False
491443,2017-07-14,Petco Park,72.1,9.1,298.0,True,False
491447,2017-07-14,Kauffman Stadium,81.6,3.4,86.0,False,False
491470,2017-07-16,Minute Maid Park,,0.0,,False,True
491463,2017-07-15,Comerica Park,79.3,9.3,228.0,False,False
491472,2017-07-16,Miller Park,,,,False,False
491456,2017-07-15,Fenway Park,73.6,2.4,158.0,False,False
491476,2017-07-16,Angel Stadium of Anaheim,,,,False,False
491451,2017-07-15,Oriole Park at Camden Yards,82.3,9.4,14.0,False,False
491460,2017-07-15,PNC Park,75.2,3.4,307.0,False,False
491464,2017-07-15,Great American Ball Park,80.7,4.6,14.0,False,False
491453,2017-07-15,Citi Field,80.1,2.4,319.0,True,False
491458,2017-07-15,Petco Park,71.2,6.3,207.0,False,False
491462,2017-07-15,Kauffman Stadium,86.3,5.2,70.0,False,False
491450,2017-07-15,SunTrust Park,76.8,1.8,256.0,False,False
491485,2017-07-17,Marlins Park,,0.0,,False,True
491459,2017-07-15,Guaranteed Rate Field,78.7,8.9,252.0,False,False
491487,2017-07-17,Minute Maid Park,,0.0,,False,True
491452,2017-07-15,Oakland Coliseum,72.7,1.6,236.0,True,False
491471,2017-07-16,Fenway Park,79.0,7.7,195.0,False,False
491478,2017-07-16,Comerica Park,74.2,9.3,17.0,True,False
491466,2017-07-16,Oriole Park at Camden Yards,84.4,7.7,126.0,False,False
491481,2017-07-17,AT&T Park,,,,False,False
491468,2017-07-16,Citi Field,74.9,8.3,174.0,False,False
490398,2017-07-16,Fenway Park,79.0,7.7,195.0,False,False
491465,2017-07-16,SunTrust Park,79.5,2.8,119.0,False,False
491474,2017-07-16,Guaranteed Rate Field,66.3,13.5,11.0,False,False
491479,2017-07-16,Great American Ball Park,83.6,5.5,317.0,False,False
491500,2017-07-18,Marlins Park,,0.0,,False,True
491475,2017-07-16,PNC Park,79.6,5.6,270.0,False,False
491502,2017-07-18,Minute Maid Park,,0.0,,False,True
491467,2017-07-16,Oakland Coliseum,74.2,5.8,212.0,False,False
491477,2017-07-16,Kauffman Stadium,89.4,2.5,85.0,False,False
491491,2017-07-17,Fenway Park,,,,False,False
491488,2017-07-17,Citi Field,,,,False,False
491484,2017-07-17,Target Field,,,,False,False
491507,2017-07-18,Angel Stadium of Anaheim,,,,False,False
491495,2017-07-18,AT&T Park,,,,False,False
491482,2017-07-17,Kauffman Stadium,,,,False,False
491515,2017-07-19,Marlins Park,,0.0,,False,True
491486,2017-07-17,Coors Field,,,,False,False
491517,2017-07-19,Minute Maid Park,,0.0,,False,True
491505,2017-07-18,Oriole Park at Camden Yards,,,,False,False
491489,2017-07-17,Oakland Coliseum,,,,False,False
491510,2017-07-19,AT&T Park,,,,False,False
491498,2017-07-18,PNC Park,,,,False,False
491493,2017-07-18,Great American Ball Park,,,,False,False
491503,2017-07-18,Citi Field,,,,False,False
491506,2017-07-18,Fenway Park,,,,False,False
491494,2017-07-18,SunTrust Park,,,,False,False
491499,2017-07-18,Target Field,,,,False,False
491522,2017-07-19,Angel Stadium of Anaheim,,,,False,False
491497,2017-07-18,Guaranteed Rate Field,,,,False,False
491496,2017-07-18,Kauffman Stadium,,,,False,False
491501,2017-07-18,Coors Field,,,,False,False
491509,2017-07-19,SunTrust Park,,,,False,False
491514,2017-07-19,Target Field,,,,False,False
491504,2017-07-18,Oakland Coliseum,,,,False,False
491516,2017-07-19,Coors Field,,,,False,False
491527,2017-07-20,Safeco Field,,,,False,False
491528,2017-07-20,AT&T Park,,,,False,False
491519,2017-07-19,Oakland Coliseum,,,,False,False
491520,2017-07-19,Oriole Park at Camden Yards,,,,False,False
491513,2017-07-19,PNC Park,,,,False,False
491508,2017-07-19,Great American Ball Park,,,,False,False
491544,2017-07-21,Tropicana Field,,0.0,,False,True
491518,2017-07-19,Citi Field,,,,False,False
491511,2017-07-19,Kauffman Stadium,,,,False,False
491521,2017-07-19,Fenway Park,,,,False,False
491529,2017-07-20,Citi Field,,,,False,False
491523,2017-07-20,Great American Ball Park,,,,False,False
491546,2017-07-21,Chase Field,,0.0,,False,True
491533,2017-07-21,Angel Stadium of Anaheim,,,,False,False
491526,2017-07-20,PNC Park,,,,False,False
491539,2017-07-21,Safeco Field,,,,False,False
491542,2017-07-21,AT&T Park,,,,False,False
491557,2017-07-22,AT&T Park,,,,False,False
491531,2017-07-20,Fenway Park,,,,False,False
491530,2017-07-20,Oriole Park at Camden Yards,,,,False,False
491525,2017-07-20,Kauffman Stadium,,,,False,False
491524,2017-07-20,Dodger Stadium,,,,False,False
491559,2017-07-22,Tropicana Field,,0.0,,False,True
491536,2017-07-21,Oriole Park at Camden Yards,,,,False,False
491543,2017-07-21,Wrigley Field,,,,False,False
491538,2017-07-21,Citizens Bank Park,,,,False,False
491540,2017-07-21,Citi Field,,,,False,False
491561,2017-07-22,Chase Field,,0.0,,False,True
491545,2017-07-21,Progressive Field,,,,False,False
491548,2017-07-22,Angel Stadium of Anaheim,,,,False,False
491537,2017-07-21,Great American Ball Park,,,,False,False
491554,2017-07-22,Safeco Field,,,,False,False
491535,2017-07-21,Target Field,,,,False,False
491574,2017-07-23,Tropicana Field,,0.0,,False,True
491534,2017-07-21,Kauffman Stadium,,,,False,False
491541,2017-07-21,Coors Field,,,,False,False
491532,2017-07-21,Dodger Stadium,,,,False,False
491558,2017-07-22,Wrigley Field,,,,False,False
491551,2017-07-22,Oriole Park at Camden Yards,,,,False,False
491553,2017-07-22,Citizens Bank Park,,,,False,False
491555,2017-07-22,Citi Field,,,,False,False
491563,2017-07-23,Angel Stadium of Anaheim,,,,False,False
491572,2017-07-23,AT&T Park,,,,False,False
491576,2017-07-23,Chase Field,,0.0,,False,True
491560,2017-07-22,Progressive Field,,,,False,False
491569,2017-07-23,Safeco Field,,,,False,False
491550,2017-07-22,Target Field,,,,False,False
491552,2017-07-22,Great American Ball Park,,,,False,False
491549,2017-07-22,Kauffman Stadium,,,,False,False
491587,2017-07-24,Rogers Centre,,0.0,,False,True
491556,2017-07-22,Coors Field,,,,False,False
491547,2017-07-22,Dodger Stadium,,,,False,False
491578,2017-07-24,Tropicana Field,,0.0,,False,True
491570,2017-07-23,Citi Field,,,,False,False
491567,2017-07-23,Great American Ball Park,,,,False,False
491577,2017-07-24,Chase Field,,0.0,,False,True
491575,2017-07-23,Progressive Field,,,,False,False
491579,2017-07-24,Safeco Field,,,,False,False
491568,2017-07-23,Citizens Bank Park,,,,False,False
491588,2017-07-24,AT&T Park,,,,False,False
491565,2017-07-23,Target Field,,,,False,False
491566,2017-07-23,Oriole Park at Camden Yards,,,,False,False
491564,2017-07-23,Kauffman Stadium,,,,False,False
491571,2017-07-23,Coors Field,,,,False,False
491602,2017-07-25,Rogers Centre,,0.0,,False,True
491562,2017-07-23,Dodger Stadium,,,,False,False
491573,2017-07-23,Wrigley Field,,,,False,False
491590,2017-07-25,Tropicana Field,,0.0,,False,True
491580,2017-07-24,Wrigley Field,,,,False,False
491582,2017-07-24,Citizens Bank Park,,,,False,False
491589,2017-07-25,Chase Field,,0.0,,False,True
491583,2017-07-24,Comerica Park,,,,False,False
491591,2017-07-25,Safeco Field,,,,False,False
490803,2017-07-24,Progressive Field,,,,False,False
491603,2017-07-25,AT&T Park,,,,False,False
491605,2017-07-26,Tropicana Field,,0.0,,False,True
491584,2017-07-24,Globe Life Park in Arlington,,,,False,False
491606,2017-07-26,Safeco Field,,,,False,False
491604,2017-07-26,Chase Field,,0.0,,False,True
491618,2017-07-26,AT&T Park,,,,False,False
491581,2017-07-24,Busch Stadium,,,,False,False
491585,2017-07-24,Dodger Stadium,,,,False,False
491617,2017-07-26,Rogers Centre,,0.0,,False,True
491586,2017-07-24,Petco Park,,,,False,False
491592,2017-07-25,Wrigley Field,,,,False,False
491593,2017-07-25,Yankee Stadium,,,,False,False
491595,2017-07-25,Citizens Bank Park,,,,False,False
491599,2017-07-25,Nationals Park,,,,False,False
491597,2017-07-25,Progressive Field,,,,False,False
491596,2017-07-25,Comerica Park,,,,False,False
491598,2017-07-25,Globe Life Park in Arlington,,,,False,False
491594,2017-07-25,Busch Stadium,,,,False,False
491625,2017-07-27,Rogers Centre,,0.0,,False,True
491601,2017-07-25,Petco Park,,,,False,False
491621,2017-07-27,Marlins Park,,0.0,,False,True
491600,2017-07-25,Dodger Stadium,,,,False,False
491608,2017-07-26,Yankee Stadium,,,,False,False
491610,2017-07-26,Citizens Bank Park,,,,False,False
491614,2017-07-26,Nationals Park,,,,False,False
491612,2017-07-26,Progressive Field,,,,False,False
491636,2017-07-28,Rogers Centre,,0.0,,False,True
491611,2017-07-26,Comerica Park,,,,False,False
491613,2017-07-26,Globe Life Park in Arlington,,,,False,False
491631,2017-07-28,Marlins Park,,0.0,,False,True
491609,2017-07-26,Busch Stadium,,,,False,False
491607,2017-07-26,Guaranteed Rate Field,,,,False,False
491630,2017-07-28,Miller Park,,,,False,False
491616,2017-07-26,Petco Park,,,,False,False
491492,2017-07-17,Great American Ball Park,82.6,1.2,22.0,False,False
491623,2017-07-27,Nationals Park,,,,False,False
491638,2017-07-28,Safeco Field,,,,False,False
491622,2017-07-27,Progressive Field,,,,False,False
491473,2017-07-16,Petco Park,71.8,6.2,206.0,False,False
491651,2017-07-29,Rogers Centre,,0.0,,False,True
491490,2017-07-17,Oriole Park at Camden Yards,80.7,6.5,134.0,False,False
491653,2017-07-29,Safeco Field,,,,False,False
491483,2017-07-17,PNC Park,76.1,2.1,18.0,False,False
491615,2017-07-26,Dodger Stadium,74.1,7.3,218.0,False,False
491480,2017-07-17,SunTrust Park,81.1,1.9,36.0,True,False
491641,2017-07-28,Yankee Stadium,,,,False,False
491634,2017-07-28,Comerica Park,,,,False,False
491646,2017-07-29,Marlins Park,,0.0,,False,True
491645,2017-07-29,Miller Park,,,,False,False
491635,2017-07-28,Fenway Park,,,,False,False
491629,2017-07-28,Globe Life Park in Arlington,,,,False,False
491627,2017-07-28,Busch Stadium,,,,False,False
491632,2017-07-28,Guaranteed Rate Field,,,,False,False
491637,2017-07-28,Oakland Coliseum,,,,False,False
491666,2017-07-30,Rogers Centre,,0.0,,False,True
491639,2017-07-28,Petco Park,,,,False,False
491661,2017-07-30,Marlins Park,,0.0,,False,True
491640,2017-07-28,Dodger Stadium,,,,False,False
491656,2017-07-29,Yankee Stadium,,,,False,False
491655,2017-07-29,Dodger Stadium,,,,False,False
491649,2017-07-29,Comerica Park,,,,False,False
491648,2017-07-29,Nationals Park,,,,False,False
491660,2017-07-30,Miller Park,,,,False,False
491650,2017-07-29,Fenway Park,,,,False,False
491643,2017-07-29,Citizens Bank Park,,,,False,False
491642,2017-07-29,Busch Stadium,,,,False,False
