game_pk,date,season,home_team,away_team,predicted,open_total,close_total,actual_total,edge,bet,won,push,profit_units,clv,edge_bucket
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.81641148149491,9.0,8.0,9,0.8164114814949102,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.01477573930741,9.0,8.0,9,1.0147757393074102,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.1448149543953,9.0,8.0,9,1.1448149543953008,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.767127500171668,9.0,8.0,9,0.767127500171668,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.951016889209754,9.0,8.0,9,0.9510168892097539,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.171694265003213,9.0,8.0,9,1.1716942650032127,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.794006810779578,9.0,8.0,9,0.7940068107795781,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.992371068592078,9.0,8.0,9,0.9923710685920781,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.122410283679969,9.0,8.0,9,1.1224102836799688,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.928612218494422,9.0,8.0,9,0.9286122184944219,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.171694265003213,9.0,8.0,9,1.1716942650032127,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.794006810779578,9.0,8.0,9,0.7940068107795781,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.992371068592078,9.0,8.0,9,0.9923710685920781,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.122410283679969,9.0,8.0,9,1.1224102836799688,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.928612218494422,9.0,8.0,9,0.9286122184944219,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.171694265003213,9.0,8.0,9,1.1716942650032127,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.794006810779578,9.0,8.0,9,0.7940068107795781,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.992371068592078,9.0,8.0,9,0.9923710685920781,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.122410283679969,9.0,8.0,9,1.1224102836799688,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.928612218494422,9.0,8.0,9,0.9286122184944219,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.171694265003213,9.0,8.0,9,1.1716942650032127,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.794006810779578,9.0,8.0,9,0.7940068107795781,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.992371068592078,9.0,8.0,9,0.9923710685920781,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,9.122410283679969,9.0,8.0,9,1.1224102836799688,OVER,True,False,1.0,-1.0,0.5-1.0
634408,2021-04-21,2021,Cincinnati Reds,Arizona Diamondbacks,8.928612218494422,9.0,8.0,9,0.9286122184944219,OVER,True,False,1.0,-1.0,0.5-1.0
634440,2021-04-21,2021,Oakland Athletics,Minnesota Twins,8.816394315357215,8.0,7.5,25,1.3163943153572149,OVER,True,False,1.0,-0.5,0-0.5
634405,2021-04-21,2021,Washington Nationals,St. Louis Cardinals,8.714742169971473,8.5,7.5,1,1.2147421699714727,OVER,False,False,-1.1,-1.0,0.5-1.0
634424,2021-04-21,2021,Colorado Rockies,Houston Astros,11.294226155872352,10.5,10.0,9,1.2942261558723516,OVER,False,False,-1.1,-0.5,0-0.5
634497,2021-04-21,2021,Miami Marlins,Baltimore Orioles,8.5803618293953,8.0,7.5,3,1.0803618293953008,OVER,False,False,-1.1,-0.5,0-0.5
634420,2021-04-22,2021,Los Angeles Dodgers,San Diego Padres,8.722105489368445,7.5,7.5,5,1.2221054893684453,OVER,False,False,-1.1,0.0,
634370,2021-04-23,2021,Los Angeles Dodgers,San Diego Padres,7.747798905963904,7.0,6.5,7,1.2477989059639043,OVER,True,False,1.0,-0.5,0-0.5
634369,2021-04-23,2021,San Francisco Giants,Miami Marlins,7.999641404743201,7.5,7.0,8,0.9996414047432012,OVER,True,False,1.0,-0.5,0-0.5
634378,2021-04-23,2021,St. Louis Cardinals,Cincinnati Reds,8.798224912281043,8.0,8.0,9,0.798224912281043,OVER,True,False,1.0,0.0,
634435,2021-04-23,2021,Chicago White Sox,Texas Rangers,9.126135335559852,9.0,8.0,16,1.1261353355598516,OVER,True,False,1.0,-1.0,0.5-1.0
634383,2021-04-23,2021,Houston Astros,Los Angeles Angels,9.200643048877724,8.5,8.0,9,1.2006430488777244,OVER,True,False,1.0,-0.5,0-0.5
634415,2021-04-23,2021,Atlanta Braves,Arizona Diamondbacks,9.962229238147742,8.5,8.5,9,1.4622292381477422,OVER,True,False,1.0,0.0,
634413,2021-04-23,2021,Tampa Bay Rays,Toronto Blue Jays,8.482916341419227,7.0,7.0,8,1.4829163414192266,OVER,True,False,1.0,0.0,
